change_value_inputs;new_ofv_old_params;new_opt_params;new_opt_ofv
11.883.523.407.519.000;0.14891047490031806;"[ 0.00000000e+00 -6.67461548e-01  3.86237116e-01  1.56243914e-01
  1.15549470e-01  1.66648559e+01  1.06912773e+02  5.12266344e+00
  3.68864109e-01  2.74908977e+02  2.34869811e+02  5.51316985e-01
  9.32782123e-01  1.12991268e+00  9.38309566e-01  8.44950798e+01
  7.76009842e-01  1.46984806e-04  9.81244988e-01  1.46559681e-01
  7.12447953e+03  1.15830092e-02  9.99309565e-01]";0.0652394207974687
0.984029833693628;0.08883232211355563;"[ 0.00000000e+00 -5.12956772e-01  1.32207068e+00  2.38604981e-01
  3.20992213e-01  9.41505992e+01  6.86572085e+01  1.58935865e+02
  2.89303366e+00  7.35216271e+01  3.72331106e+01  1.21062953e+00
  1.50956506e+00  1.51142956e+00  9.43686484e-01  9.18139458e+01
  7.49846755e-01  5.43527918e-05  3.58319906e-02  1.91544226e-01
  3.07035980e+03  9.52159392e-03  9.99656266e-01]";0.08692715590055522
10.629.532.558.425.800;0.09024418328802897;"[ 0.00000000e+00 -5.53594877e-01  1.27861103e+00  2.14814845e-01
  3.11259271e-01  6.67871045e+01  6.60497122e+01  1.48087598e+02
  2.12257340e+00  2.13620087e+02  9.70756263e-01  2.16442291e+00
  1.02887010e+00  1.47126106e+00  9.65751760e-01  4.11609145e+01
  2.84508097e-01  9.54329291e-05  1.45294723e-01  1.80870056e-01
  6.92272088e+03  9.36520267e-03  9.95118551e-01]";0.08328854524411355
0.978590863848133;0.09005433152704068;"[ 0.00000000e+00 -5.26509951e-01  1.43156694e+00  3.26567399e-01
  1.70139363e-01  8.05881419e+01  1.63314511e+02  1.42735409e+02
  2.67086892e+00  3.26307954e+02  2.18806499e+01  1.99195752e+00
  1.16474279e+00  1.05937609e+00  9.49501682e-01  9.36456831e+01
  4.31189578e-01  2.30442014e-05  3.85031673e-01  1.78157252e-01
  5.07145236e+03  9.56336966e-03  9.97270621e-01]";0.08796517382301527
0.8614731183338764;0.14599045960406953;"[ 0.00000000e+00 -8.72871361e-01  1.98047563e+00  1.89476641e-01
  3.29721527e-03  4.35635485e+01  1.01679934e+02  8.61048918e+01
  2.74616246e+00  1.10273966e+01  3.93031383e+01  1.64547639e+00
  2.01602956e+00  7.34973387e-01  8.45918303e-01  2.10013083e+01
  1.93808876e-01  1.06015198e-03  4.32224017e-02  2.43440275e-01
  3.89773009e+03  1.37838519e-02  9.98822321e-01]";0.09024515568237912
0.9383384986281713;0.10207377976692289;"[ 0.00000000e+00 -4.92072914e-01  1.40826020e+00  2.98707279e-01
  2.96463084e-01  6.03300458e+01  7.43443262e+01  1.15017374e+02
  2.46322851e+00  1.97428943e+02  3.57688882e+01  3.48428069e+00
  2.50603407e+00  1.19813629e-01  9.00209923e-01  5.93700496e+01
  7.64836286e-02  6.23205857e-04  1.45510180e-01  1.67570818e-01
  9.65824390e+03  9.64495885e-03  9.98517839e-01]";0.09227193022089775
0.801942116232333;0.19941839796228011;"[ 0.00000000e+00 -4.41296244e-01  1.99776486e+00  1.99963288e-01
  7.67840861e-02  2.87892462e+01  1.70096461e+02  6.41062787e+01
  2.38390429e+00  1.44017161e+02  8.11325375e+01  1.31607318e+00
  1.40421057e+00  7.91676103e-01  9.15276684e-01  5.18527144e+01
  2.46839815e-01  1.37356282e-04  3.79659017e-01  2.07708425e-01
  3.55951057e+03  1.45991160e-02  9.98683608e-01]";0.0919580437628228
10.832.635.594.974.900;0.09509626387764869;"[ 0.00000000e+00 -5.69551082e-01  1.31009764e+00  2.41027730e-01
  2.45718989e-01  9.22020503e+01  1.39799067e+02  1.84274135e+02
  2.36665726e+00  2.12417782e+02  1.29652774e+02  1.96682335e+00
  1.65423193e+00  1.03787829e+00  7.55760320e-01  8.25625624e+01
  4.12331995e-01  1.62531033e-04  4.34615627e-02  1.89214514e-01
  3.43418901e+03  9.58277499e-03  9.98641731e-01]";0.0815837697284919
0.8460150718569838;0.1582832556233409;"[ 0.00000000e+00 -4.79644856e-01  1.98961491e+00  1.98329174e-01
  8.24493209e-03  4.80343800e+01  1.61018484e+02  8.92233307e+01
  2.90794761e+00  1.85990606e+02  5.27494081e+01  2.77984465e+00
  5.34711784e-01  1.68285402e+00  9.48790188e-01  2.93744023e+01
  7.54999124e-01  3.87278135e-04  6.61268632e-01  2.17373939e-01
  6.23679208e+03  1.40170486e-02  9.99062772e-01]";0.08966903930659786
0.9877338937455582;0.08822286212446151;"[ 0.00000000e+00 -9.57442853e-01  1.95135173e+00  1.68890117e-01
  3.95560884e-03  4.29899083e+01  9.24760056e+01  9.63094711e+01
  1.97485593e+00  5.27297766e+01  7.47998370e+01  1.65001033e+00
  8.26760132e-01  1.31489972e+00  8.93830655e-01  8.24884777e+01
  6.41237463e-01  5.65495221e-04  3.20534829e-01  2.23562764e-01
  2.94269229e+03  1.37152481e-02  8.95239890e-01]";0.09061767759836092
12.337.183.015.106.800;0.19743685706589642;"[ 0.00000000e+00 -6.58275457e-01  1.51612980e+00  1.92648096e-01
  3.34177509e-01  5.98064144e+01  6.96681330e+01  1.95326273e+02
  1.44485054e+00  1.14651102e+02  7.01085700e+01  1.59654624e+00
  5.58688912e-01  1.26148245e+00  9.53839519e-01  3.77179907e+01
  8.17980574e-01  2.38439570e-04  6.53082694e-01  1.88732937e-01
  2.42827033e+03  9.56502435e-03  9.89342887e-01]";0.0792270570942798
0.7658344653240436;0.24036213368111048;"[ 0.00000000e+00 -4.16481903e-01  1.97517250e+00  2.15884075e-01
  4.55208169e-03  3.41127600e+01  1.60046481e+02  6.65244701e+01
  2.92039230e+00  3.89801846e+02  7.68093280e+01  2.35035414e+00
  1.23922207e+00  7.74196375e-01  8.69444884e-01  9.86912168e+01
  3.61910191e-01  1.56669302e-04  1.54024326e-01  2.24297177e-01
  4.26039235e+03  1.57781125e-02  9.99169211e-01]";0.09690811825130718
0.8258649750281061;0.1759108946303034;"[ 0.00000000e+00 -4.49176430e-01  1.99239744e+00  2.05177696e-01
  1.37099814e-02  3.47447043e+01  1.46890835e+02  7.10297930e+01
  2.72294791e+00  2.14990737e+02  9.25104228e+01  1.72110463e+00
  5.43144449e-01  1.46177916e+00  6.43746391e-01  3.52682998e+01
  8.44438248e-01  3.93609663e-04  5.74286168e-01  2.28382959e-01
  6.18764704e+03  1.40840817e-02  9.94148841e-01]";0.09033653590129276
0.899289592185859;0.12069186950427069;"[ 0.00000000e+00 -7.80998862e-01  1.97687995e+00  1.82917549e-01
  5.63600256e-04  3.59108314e+01  1.53812369e+02  8.03694954e+01
  2.21292887e+00  3.24053863e+02  9.01739875e+01  2.50025193e+00
  7.59121993e-01  5.94314337e-01  9.23312022e-01  4.88586726e+01
  1.34801295e-02  3.14252019e-03  1.27794807e-01  2.25878658e-01
  4.63169245e+03  1.34959063e-02  9.85288023e-01]";0.09074511562049459
12.209.034.822.081.200;0.18587810808491878;"[ 0.00000000e+00 -6.34492993e-01  1.21145835e+00  1.63243829e-01
  3.27342514e-01  7.97025431e+01  1.97873452e+02  1.15684538e+02
  1.37575104e+00  1.64955728e+01  3.08014108e+02  3.89745080e+00
  1.26095213e+00  1.09940718e+00  8.64442900e-01  5.11382566e+01
  8.14281648e-01  3.33605560e-04  6.94752036e-02  1.84232231e-01
  3.47285554e+03  9.93303615e-03  9.93395113e-01]";0.07530712812895746
12.044.208.980.641.600;0.16108159588363968;"[ 0.00000000e+00 -6.32438958e-01  1.14543261e+00  1.35011942e-01
  3.81462314e-01  9.97803120e+01  1.97990781e+02  1.93937725e+02
  2.15368013e+00  1.14622823e+02  2.34253355e+02  3.65325130e+00
  9.59212685e-01  1.18623033e+00  9.24875954e-01  8.09089937e+01
  9.86908827e-01  3.75872105e-04  6.22383313e-01  1.61348107e-01
  1.93514189e+03  1.03532140e-02  9.98620676e-01]";0.07639750576467941
0.8310004204059803;0.17123259530542334;"[ 0.00000000e+00 -4.52618472e-01  1.94008927e+00  1.95720604e-01
  2.89003869e-02  1.79078604e+01  6.24472636e+01  5.67388285e+01
  1.87497889e+00  2.47478288e+02  2.19615720e+01  2.43798208e+00
  8.76764901e-01  1.57037292e+00  9.92914942e-01  6.71235509e+01
  1.34835872e-01  6.66494692e-04  3.47184202e-01  2.42234274e-01
  6.68599645e+03  1.40735706e-02  9.99424654e-01]";0.09044106515555839
1.240.558.886.638.730;0.2050930850155036;"[ 0.00000000e+00 -6.63309613e-01  1.29822495e+00  1.78197508e-01
  3.00537783e-01  9.16570697e+01  1.99522133e+02  1.73912939e+02
  1.76512853e+00  2.16575447e+02  2.62944060e+02  3.87307673e+00
  1.03083127e+00  1.85451465e+00  9.53408969e-01  3.35049809e+01
  3.95519454e-01  1.23150657e-04  3.42195537e-01  1.68884439e-01
  5.84338422e+03  1.02849700e-02  9.93628123e-01]";0.0754279712829562
11.253.737.625.647.100;0.11167444497491608;"[ 0.00000000e+00 -6.42118886e-01  1.21817182e+00  1.59171232e-01
  3.71964006e-01  9.58243047e+01  1.91314216e+02  1.05318790e+02
  1.97777208e+00  1.90566165e+02  2.94221564e+02  3.79134771e+00
  1.36493593e+00  1.40545316e+00  9.01242149e-01  7.74149940e+01
  6.77069693e-01  2.08763742e-04  7.70940397e-02  1.87383813e-01
  6.23229770e+03  1.00690115e-02  9.99072608e-01]";0.07738508057132043
10.199.885.414.662.900;0.08672792088804315;"[ 0.00000000e+00 -5.48402650e-01  1.36701470e+00  2.04779968e-01
  3.80371267e-01  7.45085730e+01  1.25213644e+02  1.47921720e+02
  2.21529572e+00  3.11527262e+02  5.76096077e+01  1.05111114e+00
  1.27577696e+00  8.06040249e-01  9.75636466e-01  9.35636061e+01
  8.41117397e-01  2.14091868e-04  2.48606633e-01  1.92724246e-01
  6.00755843e+03  9.54558952e-03  9.96368995e-01]";0.08523029079363542
12.158.514.414.807.400;0.17034348775129682;"[ 0.00000000e+00 -6.95417162e-01  1.22123458e+00  1.59810602e-01
  3.34419486e-01  9.56856834e+01  1.74526045e+02  1.52783797e+02
  1.71430228e+00  2.62919893e+01  2.55650193e+02  3.94499955e+00
  1.87830851e+00  6.86106809e-01  9.88155429e-01  2.08441427e+01
  8.27000822e-01  7.19127677e-04  2.26799085e-01  1.65843118e-01
  7.58899682e+03  1.03788818e-02  9.99546827e-01]";0.07568733542597506
11.903.035.710.882.900;0.15032444355894514;"[ 0.00000000e+00 -6.15325866e-01  1.15632705e+00  1.63932868e-01
  2.93604709e-01  9.64243448e+01  1.78345383e+02  1.42698026e+02
  1.81490442e+00  9.12381705e+01  2.61860068e+02  3.91102129e+00
  1.31011434e+00  1.00396954e+00  8.75245658e-01  3.44297793e+01
  3.90092055e-01  4.87580569e-04  2.90727602e-01  1.79163352e-01
  1.53728599e+03  1.02475283e-02  9.96086153e-01]";0.07607854932594815
0.9456582462586286;0.09938275435940525;"[ 0.00000000e+00 -4.89218550e-01  1.46523364e+00  3.29864645e-01
  2.35901074e-01  6.54406800e+01  6.55095194e+01  1.20999044e+02
  2.47123355e+00  1.78955326e+02  4.28784656e+01  5.48160858e-01
  1.25606637e+00  1.92763057e+00  7.53199667e-01  7.39387043e+01
  8.57704648e-01  2.17797904e-04  6.41829594e-01  1.84456304e-01
  6.36205136e+03  9.31420804e-03  9.99948695e-01]";0.09136522240275902
10.781.715.979.897.100;0.09373742693681153;"[ 0.00000000e+00 -6.17069154e-01  1.25875906e+00  2.07261878e-01
  2.90341592e-01  7.87512258e+01  1.89580173e+02  9.29385957e+01
  1.95511471e+00  9.87970840e+01  2.67641998e+02  3.37995840e+00
  1.78623961e+00  5.92682130e-01  8.44467411e-01  8.17886165e+01
  3.67081787e-01  8.43997360e-05  4.59006315e-01  1.78586677e-01
  8.44981773e+03  1.00493808e-02  9.98469778e-01]";0.07987834918158465
10.736.925.727.866.700;0.09263757341138246;"[ 0.00000000e+00 -6.14995126e-01  1.21686860e+00  2.08198724e-01
  2.53347925e-01  2.96214215e+01  1.91129675e+02  4.71944955e+01
  1.17102939e+00  1.30710253e+02  2.75568409e+02  3.43397108e+00
  1.05600593e+00  1.23968914e+00  9.93066955e-01  3.49993425e+01
  9.12746085e-01  3.31877407e-04  6.82284672e-01  1.82806104e-01
  3.65961493e+03  1.05003453e-02  9.99284012e-01]";0.07993572438847985
0.9134840929114822;0.1131033160312791;"[ 0.00000000e+00 -5.12863814e-01  1.36235985e+00  1.71865119e-02
  6.75705789e-01  3.31785830e+01  1.55924098e+02  8.81493852e+01
  1.77030232e+00  1.93420123e+02  6.71015108e+01  3.50039232e+00
  1.24947030e+00  1.18720266e+00  9.90126915e-01  4.68555527e+01
  5.71026615e-01  1.81461387e-04  4.69534414e-01  1.45567852e-01
  3.87223207e+03  1.28077270e-02  9.94413134e-01]";0.08860354388233471
0.839695087327333;0.16360267031516706;"[ 0.00000000e+00 -4.57928902e-01  1.99952089e+00  2.01475743e-01
  2.18963528e-02  5.10242807e+01  8.67991188e+01  9.12758390e+01
  2.94054817e+00  2.25361519e+02  4.86171020e+01  1.06673303e+00
  3.86131029e-01  1.30842780e+00  8.35192963e-01  4.11319115e+01
  3.29735725e-01  3.33336212e-04  3.41102176e-01  2.35546929e-01
  8.36024765e+03  1.40557748e-02  9.98852941e-01]";0.08983340915030735
0.9834049387309893;0.08894147295656352;"[ 0.00000000e+00 -5.52025145e-01  1.34918521e+00  2.41587516e-01
  2.98892498e-01  6.69052831e+01  1.26212145e+02  1.33396273e+02
  2.26775102e+00  5.21904121e-01  1.07587358e+02  3.15359172e+00
  1.52140826e+00  1.43431848e+00  7.73754952e-01  4.45167266e+01
  5.34303254e-01  1.93207918e-04  4.98189648e-01  1.86959660e-01
  2.14237501e+03  9.56886983e-03  9.99336466e-01]";0.08803302554779968
0.8816405181533296;0.13169548267308406;"[ 0.00000000e+00 -8.21552021e-01  1.99326318e+00  1.87084043e-01
  7.09619215e-03  4.07878580e+01  1.65238932e+02  8.84702240e+01
  2.28281578e+00  2.30840259e+02  2.43697099e+01  2.73308639e+00
  3.35228743e-01  1.71419591e+00  9.83851341e-01  3.21689319e+01
  3.62829937e-01  2.47644341e-04  7.16029609e-01  2.42052980e-01
  4.08354457e+03  1.35120962e-02  9.92118874e-01]";0.09015717351708363
0.9275325631832012;0.1065007784371026;"[ 0.00000000e+00 -4.94200876e-01  1.41905041e+00  2.51079360e-01
  4.33655240e-01  6.86501015e+01  1.26769005e+02  1.19960559e+02
  2.71360462e+00  2.42909686e+02  2.80576864e+01  3.34870679e+00
  1.59442298e+00  9.15162816e-01  9.49340530e-01  9.28314377e+01
  8.66194089e-01  6.97233866e-05  3.12710603e-01  1.90583618e-01
  6.63715279e+03  9.34133426e-03  9.99945627e-01]";0.09286274751065837
12.270.719.844.492.200;0.1913662853889584;"[ 0.00000000e+00 -6.56923289e-01  1.44151624e+00  1.69279804e-01
  3.66314376e-01  5.60361937e+01  1.42072786e+02  1.94957317e+02
  1.36482455e+00  1.58998722e+02  3.47887492e+01  1.41859015e+00
  2.01530910e+00  4.16767392e-01  9.46780538e-01  6.30205781e+01
  5.06377077e-01  1.40980211e-03  1.78632175e-02  1.76884050e-01
  4.23408312e+03  9.80036569e-03  9.95395422e-01]";0.07938806845277413
0.9805689352660847;0.08945973563511822;"[ 0.00000000e+00 -5.62403557e-01  1.46212052e+00  3.39600474e-01
  1.35120660e-01  5.73102548e+01  1.72114201e+02  1.18564847e+02
  2.21579978e+00  3.24259347e+02  4.39009199e+01  3.26202712e+00
  2.01878193e+00  6.81613274e-01  9.66016146e-01  4.57140155e+01
  4.05349367e-01  3.97904956e-04  5.17460755e-01  1.83659337e-01
  8.71091106e+03  9.52936865e-03  9.94998871e-01]";0.08858497997500236
1.092.445.732.738.290;0.09783485291402727;"[ 0.00000000e+00 -5.81624081e-01  1.22044261e+00  1.78204541e-01
  3.22974862e-01  8.29757286e+01  1.89587600e+02  1.15607314e+02
  1.98811802e+00  2.81312130e+01  2.47849469e+02  3.23206177e+00
  1.77820537e+00  1.11654837e+00  9.23323809e-01  6.24957627e+01
  9.37393268e-01  3.51460512e-04  1.22937746e-01  1.92274336e-01
  9.47567321e+03  9.94313513e-03  9.99934364e-01]";0.07950231106920147
0.918114947383827;0.11080629632980887;"[ 0.00000000e+00 -8.00843570e-01  1.96214463e+00  1.81097979e-01
  6.21435719e-03  5.86182874e+01  9.06382919e+01  1.04528182e+02
  2.83404140e+00  3.39130867e+02  8.66946200e+00  3.02449951e+00
  1.05852216e+00  5.36808883e-01  9.90114687e-01  8.64011394e+01
  7.69481449e-01  6.94048609e-04  2.13095584e-01  2.28042703e-01
  5.32856021e+03  1.37793374e-02  9.46125312e-01]";0.0905509211556117
1.247.930.539.225.380;0.21227951621784824;"[ 0.00000000e+00 -7.07115430e-01  1.59833461e-01  1.21687310e-01
  1.52701263e-01  7.64456697e+01  1.49989685e+02  5.08857521e+00
  4.12924733e-01  8.34738392e+01  3.44204693e+02  4.71184046e-01
  1.68100652e+00  1.89006578e-01  9.78045075e-01  4.90134313e+01
  9.62742332e-01  1.55551406e-04  2.04996655e-02  1.61496573e-01
  6.19982842e+03  1.16669958e-02  9.94271361e-01]";0.06259456466106761
10.793.838.030.208.300;0.09405047843292325;"[ 0.00000000e+00 -5.73899954e-01  1.15247923e+00  1.63611865e-01
  3.54802580e-01  9.67846656e+01  1.10458427e+02  1.61504141e+02
  2.43286230e+00  6.04117502e+01  1.27960908e+02  3.31424513e+00
  1.96003061e+00  8.78162619e-01  9.92344727e-01  4.61112374e+01
  5.75287005e-01  7.36335538e-04  3.08849107e-03  1.98686202e-01
  3.20180103e+03  9.87863487e-03  9.96813793e-01]";0.08099382792385801
0.848004732872792;0.15664936657406314;"[ 0.00000000e+00 -4.75200540e-01  1.95904524e+00  1.96222035e-01
  3.12761445e-03  1.93097494e+01  6.95480815e+01  6.00923626e+01
  1.88073880e+00  9.71154469e+01  4.43889836e+01  1.86618144e+00
  8.42360940e-01  1.19273145e+00  9.80656766e-01  2.75162871e+01
  8.13976734e-01  4.36218919e-04  3.55951251e-01  2.38814148e-01
  7.55300858e+03  1.38704059e-02  9.97390565e-01]";0.09012100832537451
0.7990919993107335;0.20240381687722242;"[ 0.00000000e+00 -4.40580177e-01  1.95177215e+00  2.07894555e-01
  7.10021633e-03  2.91914453e+01  1.14757256e+02  6.31365041e+01
  2.72596145e+00  5.71604898e+01  4.16778316e+01  8.57102591e-01
  9.11300488e-01  7.74215771e-01  9.02348728e-01  5.99728390e+01
  6.38724561e-02  6.63695736e-04  2.88405541e-01  2.40158878e-01
  3.24388680e+03  1.46539962e-02  9.99205865e-01]";0.09215072894591603
12.215.902.855.885.400;0.18648123331875488;"[ 0.00000000e+00 -6.46403125e-01  1.31952255e+00  2.06717202e-01
  2.60648822e-01  8.88227930e+01  1.77853599e+02  1.41235633e+02
  1.51923457e+00  1.64333982e+02  2.67736809e+02  3.90418937e+00
  5.55590945e-01  2.11756123e+00  9.74875980e-01  1.79200600e+01
  4.16043164e-01  3.26623806e-05  4.07069926e-01  1.85461901e-01
  4.85274520e+03  9.95911454e-03  9.99948683e-01]";0.07555229158992027
12.223.889.161.053.100;0.18718604672958716;"[ 0.00000000e+00 -6.50102670e-01  1.21265831e+00  1.78313794e-01
  2.87266643e-01  9.52491409e+01  1.96257338e+02  1.73814101e+02
  1.98332338e+00  1.24660871e+02  2.53381118e+02  3.78393327e+00
  1.12675891e+00  4.96479145e-01  9.61042015e-01  3.03818271e+01
  5.66445999e-01  1.60059897e-06  5.08308261e-01  1.83410921e-01
  5.78864594e+03  9.99585217e-03  9.98969238e-01]";0.07567307760930764
10.606.641.877.139.600;0.08982648799270498;"[ 0.00000000e+00 -8.26449139e-01  8.32959702e-01  1.57213941e-01
  2.86422547e-01  7.43153552e+00  7.13136496e+00  5.22093541e+00
  2.62496351e-01  2.98719621e+02  9.75352829e+01  7.92967898e-01
  1.38955433e+00  6.73690195e-01  9.47154323e-01  2.67043239e+01
  8.28140639e-02  2.94596065e-04  3.32651728e-01  1.53816136e-01
  8.66986674e+03  1.06248795e-02  9.99532575e-01]";0.0751767016278515
0.7584957496731216;0.24951759573294552;"[ 0.00000000e+00 -4.14797191e-01  1.98106918e+00  2.22227665e-01
  5.66577336e-03  2.23033540e+01  1.87812336e+02  5.16153945e+01
  2.54594251e+00  2.88480118e+02  6.64868263e+01  2.72259848e+00
  2.69783421e-01  1.94471021e+00  9.15224928e-01  1.72190544e+01
  5.98901847e-01  2.31158774e-04  6.87228336e-01  2.24580524e-01
  6.47728425e+03  1.53467688e-02  9.99345670e-01]";0.09832659028669855
0.862767442138244;0.14502079169440052;"[ 0.00000000e+00 -7.79739462e-01  1.99674078e+00  1.91067667e-01
  1.72893458e-03  4.77880184e+01  1.00659847e+02  9.15388319e+01
  2.78371588e+00  1.59398758e+02  4.43044630e+01  4.37604553e-01
  8.61684440e-01  4.26461572e-01  9.99996833e-01  5.67666729e+01
  6.11667930e-01  6.87631039e-04  3.40481943e-03  2.55405829e-01
  3.47588594e+03  1.38535987e-02  9.99960634e-01]";0.0900091556535978
11.506.383.920.592.600;0.12457503783145263;"[ 0.00000000e+00 -6.48563286e-01  1.22173296e+00  1.71931403e-01
  3.41103130e-01  8.73286518e+01  1.92834097e+02  6.52709363e+01
  1.31252877e+00  2.27853748e+02  3.53793362e+02  3.94251384e+00
  8.74412572e-01  9.04759319e-01  9.86282017e-01  3.85936212e+01
  5.55177097e-01  1.18082597e-04  5.37505969e-01  1.83707999e-01
  9.92692035e+03  1.03856363e-02  9.99782913e-01]";0.07531856319674013
11.877.299.146.565.100;0.1484629488572291;"[ 0.00000000e+00 -6.75961197e-01  6.89148205e-01  1.69219349e-01
  1.72551021e-01  3.02961269e+00  1.55236913e+00  3.29394919e+00
  2.34338087e-01  8.73481897e+01  1.18299690e+02  3.08528931e-01
  2.08206633e+00  2.09759449e-01  9.85701104e-01  3.71636757e+01
  8.49663757e-01  4.05558292e-04  1.73963822e-01  1.58438261e-01
  3.21765377e+03  1.12574518e-02  9.99453525e-01]";0.06410014173937029
0.9769949072063269;0.09037809635718907;"[ 0.00000000e+00 -5.10078896e-01  1.37336048e+00  2.33778334e-01
  3.97065618e-01  8.03926513e+01  1.21711363e+02  1.41015187e+02
  2.74415604e+00  2.66848027e+02  3.44750535e+01  2.57588931e+00
  3.12987518e+00  4.12565664e-01  9.34046753e-01  7.16564102e+01
  3.46329618e-01  1.95299296e-04  9.27554362e-02  1.70743304e-01
  8.24319926e+03  9.60320235e-03  9.98466488e-01]";0.08832964592233905
0.9327603091387222;0.10429131381531542;"[ 0.00000000e+00 -4.93547806e-01  1.37572431e+00  2.72789319e-01
  3.02932593e-01  3.78776600e+01  9.95273352e+01  9.04393094e+01
  1.90950655e+00  2.03952184e+02  2.21676483e+01  3.57316097e+00
  1.11636272e+00  1.78014878e+00  7.45107268e-01  7.31414022e+01
  3.50919395e-01  1.20169715e-04  6.30651437e-01  2.02879644e-01
  4.80467657e+03  9.49849408e-03  9.96050766e-01]";0.09332624062738681
0.8871125057290226;0.12819114938800646;"[ 0.00000000e+00 -9.05393472e-01  1.52939933e+00  1.82825289e-02
  7.20846814e-01  7.26544451e+01  1.17166240e+02  1.21965967e+02
  2.93781058e+00  1.06524265e+02  9.95461308e+01  6.54586859e-01
  9.87073773e-01  7.71490154e-01  9.53000191e-01  6.99489597e+01
  2.52315170e-01  6.78097792e-04  2.04639175e-01  1.27342772e-01
  5.91355167e+03  1.36959279e-02  9.99202935e-01]";0.09006558242698404
0.8084852568831875;0.19271080482517955;"[ 0.00000000e+00 -4.39341810e-01  1.99245498e+00  2.08803274e-01
  4.08918719e-03  1.56369163e+01  1.58224814e+02  5.11331251e+01
  1.88008279e+00  1.40726169e+02  6.69798430e+01  1.25248402e+00
  9.18185520e-01  1.05511879e+00  8.20436513e-01  1.40452081e+01
  4.06899178e-02  1.68803638e-04  8.86465562e-01  2.41551734e-01
  5.34437965e+03  1.43120031e-02  9.98228727e-01]";0.09124598039398402
0.8078722679745485;0.1933304707524579;"[ 0.00000000e+00 -4.46034590e-01  1.99502926e+00  2.07381543e-01
  2.66445410e-02  2.48421467e+01  1.56305908e+02  6.10439329e+01
  2.41008494e+00  2.62887994e+01  1.08041095e+02  1.12491757e+00
  1.33972786e-01  1.76770698e+00  9.18885660e-01  7.38489611e+01
  9.29898300e-01  4.20326047e-04  3.20042363e-01  2.19109554e-01
  4.04160554e+03  1.45245450e-02  9.97437814e-01]";0.09140253620460503
1.226.301.349.203.980;0.19067442886300567;"[ 0.00000000e+00 -6.82763699e-01  1.20469496e+00  1.63702185e-01
  3.03545492e-01  9.72706826e+01  1.99470093e+02  1.38069290e+02
  1.73216105e+00  1.43622538e+02  3.09264911e+02  3.99770572e+00
  1.86056541e+00  1.00547361e+00  9.90541321e-01  9.79446303e+01
  7.53019511e-02  1.33414959e-04  1.70646433e-01  1.70142142e-01
  6.12702681e+03  1.05202808e-02  9.99625273e-01]";0.07505291260452707
11.543.130.573.627.500;0.12676176727733013;"[ 0.00000000e+00 -6.08966204e-01  1.35989650e+00  1.82284309e-01
  3.59585831e-01  8.07375941e+01  1.28750045e+02  1.80899407e+02
  1.87976230e+00  3.21771355e+02  1.43236380e+02  3.28478480e+00
  2.67635766e-01  2.98171081e+00  9.16853794e-01  4.16808742e+01
  8.96763490e-01  4.68731135e-04  3.82065779e-02  1.95853679e-01
  6.77417674e+03  9.72757890e-03  9.94434300e-01]";0.07934318058121381
0.8323896802947466;0.16998963350177654;"[ 0.00000000e+00 -4.54267172e-01  1.91574252e+00  1.96160445e-01
  1.53512952e-02  1.76678571e+01  1.89425801e+02  5.44978160e+01
  1.80059051e+00  3.86858980e+02  1.64676293e+02  6.14348855e-01
  2.01515362e+00  4.39601687e-01  8.95055489e-01  3.07728556e+01
  5.86179825e-01  6.23155776e-05  4.65436260e-01  2.46148036e-01
  4.98582246e+03  1.37631198e-02  9.95768621e-01]";0.09062498259669727
0.8535250249419666;0.15222039640495533;"[ 0.00000000e+00 -4.79300974e-01  1.95710346e+00  1.94742754e-01
  1.28264307e-02  3.87876830e+01  1.84608688e+02  8.03968955e+01
  2.45676382e+00  2.45883864e+02  3.80227376e+01  2.04634440e+00
  3.18037061e-01  7.87620344e-01  8.83350283e-01  4.38805148e+01
  3.18751099e-01  9.58832639e-04  3.60884914e-01  2.46652267e-01
  2.69930881e+03  1.37058074e-02  9.96396697e-01]";0.0900703439677506
10.777.757.753.302.100;0.09363678366807371;"[ 0.00000000e+00 -5.81123533e-01  1.40377528e+00  2.92595336e-01
  1.48182255e-01  7.23973412e+01  1.12895998e+02  1.48822151e+02
  2.09289990e+00  3.00024436e+02  1.22111069e+02  3.37721049e+00
  1.41026594e+00  4.85847205e-01  9.96808672e-01  2.98426348e+01
  5.29804999e-01  1.05333279e-03  5.08073359e-01  1.88443784e-01
  4.23262160e+03  9.42419765e-03  9.96726606e-01]";0.08240079894121144
11.323.321.075.918.100;0.11494831948934114;"[ 0.00000000e+00 -8.42762143e-01  9.72276461e-02  9.18569690e-02
  2.22474809e-01  1.68948060e+01  1.42523013e+02  7.67576658e+00
  3.14561896e-01  3.66296877e+02  2.51802408e+02  4.98273387e-01
  6.89671071e-01  1.17243772e+00  9.58843659e-01  4.39873756e+01
  3.39229548e-01  2.85006949e-04  8.69929993e-02  1.64291919e-01
  6.88286560e+03  1.09321485e-02  9.99638183e-01]";0.06981387023874175
